Lea State,LEA,School State,School,ID,Year,Category,Instances,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,LEP
GA,ATLANTA CITY,GA,SCHOOL OF TECHNOLOGY AT CARVER,130012003542,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF TECHNOLOGY AT CARVER,130012003542,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF TECHNOLOGY AT CARVER,130012003542,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF TECHNOLOGY AT CARVER,130012003542,2009,School-related arrest,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF TECHNOLOGY AT CARVER,130012003542,2009,Total enrollment,,5.00,,0.00,0.00,5.00,345.00,0.00,0.00,360.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,50.00,0.00,0.00,50.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,School-related arrest,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Total enrollment,,10.00,,0.00,0.00,0.00,400.00,0.00,0.00,415.00,5.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Total enrollment,,5.00,,0.00,0.00,0.00,325.00,5.00,0.00,340.00,0.00
GA,ATLANTA CITY,GA,HILLSIDE CONANT SCHOOL,130012003660,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,HILLSIDE CONANT SCHOOL,130012003660,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,HILLSIDE CONANT SCHOOL,130012003660,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,HILLSIDE CONANT SCHOOL,130012003660,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,HILLSIDE CONANT SCHOOL,130012003660,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,HILLSIDE CONANT SCHOOL,130012003660,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,HILLSIDE CONANT SCHOOL,130012003660,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,HILLSIDE CONANT SCHOOL,130012003660,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,HILLSIDE CONANT SCHOOL,130012003660,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,HILLSIDE CONANT SCHOOL,130012003660,2009,Total enrollment,,0.00,,0.00,0.00,5.00,20.00,35.00,0.00,65.00,0.00
GA,ATLANTA CITY,GA,THE BRIDGE,130012003698,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE BRIDGE,130012003698,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE BRIDGE,130012003698,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE BRIDGE,130012003698,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE BRIDGE,130012003698,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE BRIDGE,130012003698,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE BRIDGE,130012003698,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE BRIDGE,130012003698,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE BRIDGE,130012003698,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE BRIDGE,130012003698,2009,Total enrollment,,0.00,,0.00,0.00,0.00,10.00,10.00,0.00,20.00,0.00
GA,ATLANTA CITY,GA,BAKERS FERRY,130012099984,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,BAKERS FERRY,130012099984,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,BAKERS FERRY,130012099984,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,BAKERS FERRY,130012099984,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,BAKERS FERRY,130012099984,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,BAKERS FERRY,130012099984,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,BAKERS FERRY,130012099984,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,BAKERS FERRY,130012099984,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,BAKERS FERRY,130012099984,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,BAKERS FERRY,130012099984,2009,Total enrollment,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00
GA,ATLANTA CITY,GA,KIPP STRIVE ACADEMY,130012099985,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,KIPP STRIVE ACADEMY,130012099985,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,KIPP STRIVE ACADEMY,130012099985,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,KIPP STRIVE ACADEMY,130012099985,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,KIPP STRIVE ACADEMY,130012099985,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,KIPP STRIVE ACADEMY,130012099985,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,KIPP STRIVE ACADEMY,130012099985,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,KIPP STRIVE ACADEMY,130012099985,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,KIPP STRIVE ACADEMY,130012099985,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,KIPP STRIVE ACADEMY,130012099985,2009,Total enrollment,,5.00,,0.00,0.00,0.00,90.00,0.00,0.00,95.00,0.00
GA,ATLANTA CITY,GA,ATLANTA PREPARTORY ACADEMY,130012099986,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,ATLANTA PREPARTORY ACADEMY,130012099986,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,ATLANTA PREPARTORY ACADEMY,130012099986,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00
GA,ATLANTA CITY,GA,ATLANTA PREPARTORY ACADEMY,130012099986,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00
GA,ATLANTA CITY,GA,ATLANTA PREPARTORY ACADEMY,130012099986,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,ATLANTA PREPARTORY ACADEMY,130012099986,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,ATLANTA PREPARTORY ACADEMY,130012099986,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,ATLANTA PREPARTORY ACADEMY,130012099986,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,ATLANTA PREPARTORY ACADEMY,130012099986,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,ATLANTA PREPARTORY ACADEMY,130012099986,2009,Total enrollment,,0.00,,0.00,0.00,0.00,235.00,0.00,0.00,240.00,0.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,School-related arrest,,0.00,,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00
GA,ATLANTA CITY,GA,SOUTH ATLANTA SCHOOL OF LAW AND SOCIAL JUSTICE,130012099987,2009,Total enrollment,,10.00,,0.00,0.00,0.00,300.00,0.00,0.00,310.00,5.00
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SPRINGDALE PARK ELEMENTARY,130012099988,2009,Total enrollment,,15.00,,10.00,0.00,15.00,50.00,245.00,20.00,365.00,20.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,40.00,0.00,0.00,40.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,20.00,0.00,0.00,20.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Total enrollment,,0.00,,0.00,0.00,0.00,85.00,0.00,0.00,85.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,40.00,0.00,0.00,40.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,15.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,10.00,0.00,0.00,10.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Total enrollment,,0.00,,0.00,0.00,0.00,60.00,0.00,5.00,65.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,40.00,0.00,0.00,40.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,15.00,0.00,0.00,15.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,School-related arrest,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Total enrollment,,0.00,,0.00,0.00,0.00,95.00,0.00,0.00,95.00,0.00
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,40.00,0.00,0.00,40.00,0.00
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,30.00,0.00,0.00,30.00,0.00
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,School-related arrest,,0.00,,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00
GA,ATLANTA CITY,GA,THERRELL SCHOOL OF LAW,130012099992,2009,Total enrollment,,0.00,,0.00,0.00,0.00,285.00,0.00,0.00,290.00,5.00
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Corporal punishment,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Students receiving one or more in-school suspensions,,0.00,,0.00,0.00,0.00,95.00,0.00,0.00,95.00,0.00
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Students receiving only one out-of-school suspension,,0.00,,0.00,0.00,0.00,60.00,0.00,0.00,60.00,0.00
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Students receiving more than one out-of-school suspension,,0.00,,0.00,0.00,0.00,35.00,0.00,0.00,35.00,0.00
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Expulsions with educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Expulsions without educational services,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Expulsions under zero-tolerance policies,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Referral to law enforcement,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,School-related arrest,,0.00,,0.00,0.00,0.00,5.00,0.00,0.00,5.00,0.00
GA,ATLANTA CITY,GA,THE B.E.S.T. ACADEMY,130012099993,2009,Total enrollment,,0.00,,0.00,0.00,0.00,275.00,0.00,5.00,280.00,0.00
